Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Education,IQ,Performance
1.18707,-0.36922,37,0.842856,1.4252,11,81,39.7882
-0.26383,-1.41478,60,0.691171,-0.31073,16,114,66.8642
-0.838729,0.850476,56,0.0424293,-0.611114,13,110,56.8833
-0.794375,0.510081,55,-0.943921,-2.10552,13,108,53.8876
-0.546636,-0.105807,31,0.256839,0.814915,10,62,33.1853
0.558266,-0.984296,38,-0.265084,1.09932,13,112,49.2677
0.392378,-0.350775,35,0.0367305,-1.33169,6,65,29.0319
-0.278533,0.279218,31,-0.50167,-2.07152,12,113,34.7795
1.08127,0.96468,49,-1.88843,0.0377586,14,115,51.3296
-0.820056,-0.641903,54,0.211991,0.151096,16,129,62.1747
1.43687,-0.746782,51,-0.726788,0.196556,12,78,52.8068
-0.582736,0.350158,69,-0.0451868,0.519199,13,87,64.5542
-0.72329,-1.00523,47,-1.56078,-0.654315,15,115,47.22
0.226807,0.329831,55,-2.10832,-0.276126,10,72,44.9638
-1.25225,0.215857,43,0.381506,-0.932652,15,87,43.4627
0.259591,0.692799,56,-0.311041,1.17759,16,93,53.9124
0.150404,-0.377275,44,0.385235,-0.275676,12,90,47.3183
1.15888,1.32014,41,-0.914738,0.701884,12,85,33.8723
-0.122759,-1.62047,60,-0.037549,0.53505,19,132,60.3743
0.243451,-0.526306,49,-0.553775,-0.849954,12,111,48.264
-1.02318,-0.217161,30,1.05427,-0.676933,8,102,39.6585
-0.724466,-0.13985,52,0.737011,-0.945286,10,86,50.113
-1.39905,-1.24179,38,-0.281753,-0.931073,13,104,39.0146
1.2022,-0.441041,59,-0.831792,0.200006,15,118,69.0409
-1.02599,-1.39635,56,1.05636,0.358995,15,92,58.8846
1.16033,-0.936699,31,-0.892581,-2.17102,11,99,30.9444
0.0933942,0.566127,47,0.101296,-0.699177,14,95,44.9953
-0.411526,-0.917166,54,0.987677,0.874116,14,136,53.2886
0.100275,0.847058,52,0.310407,0.715338,13,101,57.5804
0.0642993,-1.45398,42,-0.167144,0.613698,14,109,40.4916
-0.308197,-0.81853,51,1.38952,-0.302045,13,107,50.8487
1.3497,-1.46679,44,0.668259,-0.406741,12,89,36.5575
0.0877843,0.0138974,44,-0.998783,-0.478902,15,103,48.5612
-1.39902,-0.598453,27,-0.021327,-0.478762,11,106,28.1316
0.936445,1.45171,63,-0.343735,1.35112,15,90,59.3671
1.53084,-1.58264,61,-0.137266,0.693077,13,107,62.5378
-0.434053,-0.640529,44,1.17497,-0.847878,13,111,45.8563
0.240591,0.238511,78,0.630437,-1.662,16,103,79.2333
-0.922071,1.53208,63,2.41804,0.0753816,11,80,57.2801
-0.0925551,-0.334431,39,-1.18198,-1.07566,11,88,39.3225
1.32718,0.733512,55,0.353698,0.599691,17,110,52.6403
0.0836126,-0.452462,43,-0.34289,-0.46989,9,113,37.6862
0.694136,2.06936,65,1.45165,-1.15329,21,113,65.7925
-0.920494,-1.31609,34,-0.177522,-0.100675,12,104,34.3148
0.340185,-0.119826,25,1.17984,-0.190126,11,86,31.631
-0.795139,-0.169532,46,-0.0259205,0.0378778,12,94,48.3997
-0.574075,0.577098,61,-0.677128,-0.0305542,14,103,58.3776
0.543233,-1.63527,40,0.916961,-1.22184,12,97,43.9531
-1.16416,0.975098,48,-0.51807,0.726781,17,104,50.4917
-1.05535,-0.746327,50,0.757077,-1.73004,12,81,49.6776
-1.40452,-0.778533,65,-0.269213,-0.475942,17,101,64.4292
1.30452,-0.555829,56,1.07396,-0.620288,12,89,50.7636
2.43985,-0.936591,61,-1.28218,-0.370538,13,112,52.6299
-0.359328,1.17953,54,-0.175315,0.682942,13,124,51.1998
0.95718,0.481116,61,1.25008,-0.206666,13,90,64.2582
-0.805223,0.28089,60,0.772176,-2.1666,18,132,64.0982
0.160314,-0.203623,46,-0.619077,-0.20062,12,116,42.6606
-1.12508,-0.272384,48,0.0755485,-0.849859,9,102,39.9114
-0.195858,-1.17677,42,-0.00165964,-0.157625,11,80,39.0922
0.080731,0.52744,55,1.84592,0.569955,17,120,57.1356
-0.396036,-0.593072,66,1.04127,-0.917099,18,117,64.176
0.968016,-0.0691709,46,-0.294095,0.139272,11,97,47.8054
0.406338,-0.92998,44,-0.93354,-0.221494,13,113,47.9339
-1.37992,2.19234,60,0.370996,-1.24796,10,96,54.2236
0.539459,-1.02401,39,0.887734,-1.67262,14,103,44.6679
-0.195532,-0.984686,43,-0.575695,-1.51484,8,84,38.2654
0.260429,-0.0832356,64,-0.50606,-0.683302,10,72,52.7771
-0.52349,-0.97882,47,0.611527,-0.222034,11,95,47.2442
-2.2423,0.0324838,31,-0.735272,-1.17382,13,104,33.1308
0.0605263,0.0996036,41,1.7501,1.3782,12,118,42.5148
-1.74596,-1.98818,49,0.0498313,-0.808679,15,103,53.7653
-0.652596,-0.837193,62,1.47633,-0.750609,16,103,69.2279
-1.06754,0.838771,43,1.16893,-1.29401,15,110,39.1691
0.535082,-0.434506,50,-0.229458,0.354599,10,70,40.9495
-1.13845,-0.58896,49,1.09755,-0.375333,13,80,50.993
-0.651807,-0.576087,54,0.191196,-0.51465,13,95,52.5166
-0.154936,1.57884,62,0.587271,-2.06697,16,118,66.3029
0.611491,0.129358,37,0.0153387,-1.70837,14,112,42.3909
-1.34507,-0.379881,52,-0.381525,1.39159,11,81,39.5174
-0.556751,-1.62932,38,-1.21478,-1.74391,14,132,39.5991
-1.3272,0.573032,47,-0.505979,-1.46875,12,82,42.2685
1.11339,-0.145254,61,0.550897,-2.38951,14,87,58.4308
-1.95109,-0.378117,39,0.0607262,-0.0608859,10,89,38.6666
0.813204,0.630997,66,-0.429916,-1.3722,15,102,67.2188
1.01215,0.199241,57,-0.0891079,-0.00197844,13,90,48.0389
-1.6622,1.36221,36,1.78907,-1.49583,11,103,41.9157
1.43065,0.318067,64,-0.447087,-0.803009,17,100,56.3695
0.272512,-1.14185,51,0.446251,0.856268,16,112,55.5384
-0.981261,-0.728757,45,-1.31773,1.32658,11,106,51.8137
0.271271,2.02604,56,1.70953,1.09429,15,105,54.965
0.464947,1.12375,54,2.47772,0.0386351,12,109,58.4125
-0.634532,0.910642,48,-0.155559,-0.0249336,11,91,40.3092
-0.170538,-1.27803,57,1.1108,-1.37644,15,90,50.5528
0.253678,-0.292325,51,-0.124173,0.075872,15,110,55.6459
-0.532731,-1.26114,44,-0.677143,-0.840508,12,89,43.3245
0.4281,1.46879,49,0.438582,-0.156096,13,87,57.1414
-0.527166,-0.376772,52,1.34622,0.44352,11,95,49.4208
-1.84951,-0.469675,47,-0.790542,1.05624,11,78,39.8327
0.501541,1.48999,60,-0.61175,-0.088798,15,111,68.5911
0.566385,0.586227,52,-1.9429,-0.638825,12,86,39.6391
2.89417,0.129675,52,-0.584767,0.93523,13,102,63.3022
-0.599776,1.17087,57,0.199942,-1.23145,12,101,53.0576
1.78234,1.7294,51,1.04571,1.32059,11,84,50.0156
-1.01902,0.888393,46,-1.50399,-1.85301,15,113,48.1866
0.756758,-0.460957,47,-0.195329,0.948677,14,97,50.3148
0.588995,-0.310691,55,-0.757344,0.530885,16,102,59.0374
-0.713548,-1.08904,41,0.552371,-0.44946,16,109,48.8511
-0.179443,0.273478,42,0.307126,2.00016,14,100,40.7726
-0.511028,-0.826302,63,1.2994,0.642421,14,98,62.7546
0.111561,-0.608279,50,-0.496571,-0.96767,9,92,46.8722
1.49532,-0.208042,43,1.55496,0.169031,14,107,44.164
-0.0703623,0.115083,53,-0.9924,1.90454,15,107,54.6781
-0.828969,0.432926,66,0.139523,-0.539207,15,74,55.1253
0.177211,1.0663,42,0.442407,0.323297,11,125,41.664
0.492939,0.228154,44,0.0664271,-0.655152,9,106,49.1088
0.348738,-0.391784,53,-0.364602,-1.32738,10,67,38.783
0.5404,0.375525,65,-0.591501,1.12538,15,115,64.4374
-0.304061,0.114496,44,0.275159,-1.49566,8,88,40.209
-1.81205,1.21393,63,0.414902,1.01247,16,112,61.0754
2.15335,0.982498,55,-1.89599,0.82312,13,111,52.2337
0.360699,-0.523308,41,-0.31353,0.0136773,16,120,49.4761
0.108846,0.243604,77,-0.387091,-0.237198,17,108,77.8242
-1.94332,-1.05446,41,1.69681,-1.28919,14,126,38.9579
0.406484,-0.0119094,50,0.548416,1.25476,14,87,51.8113
-0.585119,-1.27694,35,-0.81108,0.110139,11,101,35.1199
-1.73852,-0.7818,32,-0.244221,-1.33975,12,111,34.936
-0.166462,-1.22521,32,-0.864415,0.72598,8,97,27.9901
0.382645,0.442069,48,-0.285404,0.537473,17,125,58.3701
-0.283844,2.37435,54,0.437234,-0.63845,12,91,54.3965
0.166086,-0.701575,45,-0.294924,0.15785,7,65,40.4227
0.229428,0.403574,41,-0.916138,-0.686669,11,83,44.3622
0.875272,-0.124234,40,-1.01098,0.237306,8,92,34.0007
0.618837,0.848713,45,0.52678,0.60317,12,90,43.6401
-0.149513,0.019686,31,0.127532,0.839781,12,106,40.1234
-0.921967,-0.719824,68,-0.504628,-0.130304,14,109,68.9781
-1.02163,-1.11282,48,-1.64974,0.973537,12,91,45.2431
-0.861758,-0.605238,46,1.7029,-1.05392,12,104,39.9265
-2.01834,-0.780023,48,-0.0429335,-0.516915,10,117,50.3891
-1.47543,-1.00203,51,0.160449,0.730011,17,113,54.6672
2.0517,2.16846,59,0.655269,0.236224,18,121,68.411
0.596158,0.507492,39,-1.61618,0.699637,11,87,36.01
1.34655,-1.34202,63,0.516357,-0.488655,17,106,63.9907
-1.78929,-1.29423,46,-1.25338,-1.80979,13,100,40.7434
0.513826,2.44651,58,-0.148055,0.942195,11,96,55.2865
-1.39441,-1.28564,66,-0.758925,0.27842,14,93,60.3878
0.00667751,0.521501,61,-1.09002,1.86416,12,81,47.8802
-0.856257,-1.75968,62,-1.58388,-0.457869,15,104,69.4707
0.80981,-0.956072,48,-1.14983,-1.39694,15,111,47.288
-0.357665,0.605829,59,0.467309,-1.95013,14,93,50.7566
-0.508406,1.92302,50,-0.00208782,0.277258,13,116,42.4513
1.20117,-0.976399,42,0.937483,-1.35117,13,93,39.5662
1.32869,1.26274,33,-0.223227,2.81018,16,104,33.2243
-2.0154,-1.33749,66,0.163218,-1.3441,18,89,58.1065
0.686052,0.670224,47,-0.38311,-0.9905,11,85,42.7854
-1.33171,-0.525441,46,-0.534394,1.7721,11,107,39.8427
-0.932806,-2.03287,44,-1.76511,0.190017,11,92,41.5015
0.689445,1.95094,63,-0.300534,-0.943848,9,103,52.6675
-0.267135,-0.394868,51,0.228618,-0.0511813,14,105,52.1264
0.360266,-0.256542,37,-0.0178992,0.250556,9,71,34.0931
0.41054,0.672154,62,1.20165,-0.946358,15,82,57.4883
-1.4718,-0.428439,60,-1.73108,-0.57018,11,109,58.4888
-1.2747,2.15633,46,1.26177,1.88612,16,132,50.8575
-1.38774,-0.873564,48,-2.25717,-0.216035,9,107,40.6076
1.65837,-0.266164,50,0.802303,2.18329,13,77,45.5005
-0.479318,1.62688,48,0.53581,0.131321,13,87,42.5832
0.316578,2.36316,45,-1.07166,0.228384,15,130,47.2341
2.70058,-0.0987148,49,0.988673,1.41915,12,92,46.5873
-1.85861,1.16049,42,0.781557,-1.22675,6,87,42.8105
0.964886,0.0925208,43,0.293125,-1.02301,14,100,51.8518
-0.184723,0.555313,50,0.577634,0.360491,12,103,56.7308
0.718103,-0.778169,62,1.67553,1.04633,16,123,67.0908
-0.514224,0.658736,49,0.521521,-0.214001,16,110,56.5953
0.923806,0.257811,61,1.14239,-0.0963477,11,83,56.8909
0.0850933,1.0545,47,-0.408432,2.20893,12,100,46.423
1.17026,-0.696013,45,-0.384118,-0.686098,16,133,54.8906
-2.18153,-0.0499006,39,-1.79864,0.660457,10,79,40.4553
0.310852,-1.79968,47,-0.232052,-0.794061,14,110,51.152
-1.63212,0.574655,53,0.153378,-1.78388,14,107,60.4195
0.382146,0.379832,57,0.711566,0.250891,10,92,57.3722
1.42865,-0.64387,53,0.150476,-0.31866,14,91,50.5397
-0.686152,-0.0408015,63,-0.675469,0.807011,15,114,57.8248
-0.926951,0.575332,55,0.288806,-1.51374,12,93,49.5276
-0.13342,1.07644,45,-0.338961,-0.109511,13,102,50.0954
-0.807306,0.395629,42,-0.608898,0.436784,11,86,42.6963
1.36195,-0.354179,52,1.24796,0.800204,11,94,43.7224
0.350347,0.887256,46,-0.3842,0.976137,15,91,42.0819
0.97994,-0.102715,61,-1.30772,1.87812,19,115,69.3118
1.16687,1.08762,48,0.182586,-0.498596,16,98,46.0024
0.136596,-0.667496,60,-0.473402,1.03757,16,123,63.8297
-2.23149,-1.3439,48,-0.73458,-1.3205,19,132,55.6367
-0.013578,0.985528,38,-0.900936,-0.287757,17,136,41.2365
0.165672,0.857732,60,0.981798,0.673103,10,93,53.9684
0.830107,0.65302,66,-1.29288,0.142701,11,103,61.1163
-0.285743,-0.892623,66,-0.22808,-2.38798,16,113,66.9039
-0.773641,0.499029,43,-2.70593,0.51165,17,142,48.0519
-1.40642,-0.589187,65,-1.25093,0.837803,15,109,65.9499
1.25864,2.53413,52,1.76203,-0.466226,13,121,48.3002
0.58213,-1.04575,50,-0.0493435,0.414952,11,100,47.4586
-1.43834,-1.25716,41,0.0264204,-0.215958,10,94,38.1111
0.465525,1.34483,50,-0.186554,0.41227,15,127,56.1058
0.378445,-0.819642,63,-0.23334,-0.856768,14,89,52.7654
-1.03979,1.7914,45,0.633421,-0.117692,11,97,42.3492
1.00941,0.194815,45,-1.07139,-0.0203876,18,108,52.8138
1.36367,0.0423343,42,-0.850992,2.59812,12,96,39.7167
0.35063,1.15649,49,-0.648679,-0.215501,12,84,51.9039
-0.704302,0.126692,50,1.97906,-1.58452,13,110,51.9859
1.56039,0.161213,38,-0.94826,0.507403,17,131,40.072
1.06267,0.423079,58,1.10851,1.74692,16,102,61.0631
-0.110383,-0.0899714,49,0.362473,-0.456726,14,107,54.382
-1.15742,1.29668,52,0.490889,-0.815698,10,72,43.8883
0.240584,-0.130025,50,0.910977,0.669876,18,134,60.9857
0.0207394,0.553773,45,2.54087,-0.12707,12,103,49.6658
0.727691,-1.39617,71,-1.54188,0.0902842,17,99,64.0523
0.266775,-0.410079,28,0.180186,-1.00037,12,94,27.1793
-0.508614,0.245486,59,-0.903744,-1.65228,15,123,65.5667
-0.777857,-0.0183707,50,-1.79371,0.537089,11,85,46.1545
-0.0303337,-0.974408,49,0.264399,-0.652495,13,94,48.7239
1.55317,-1.26496,52,-0.6662,-0.763447,11,90,49.0551
-0.901568,-0.951003,36,-0.374409,-2.2574,11,101,33.5385
-0.303108,1.47905,32,1.25736,-0.27283,10,79,38.7512
-0.180684,-0.689525,39,-0.784305,0.337388,10,91,36.5188
-1.39392,-1.18811,44,-1.57979,-1.14378,15,123,49.5728
0.747893,0.374765,55,0.769641,-0.793332,11,83,51.9746
-0.687834,-0.2132,49,-0.0279646,-0.0999371,15,101,51.685
2.33766,1.05151,49,-1.59581,0.125386,16,95,49.2674
0.463099,0.622821,55,0.768195,1.36682,16,96,51.716
1.88159,0.698456,49,1.32203,-1.799,13,87,41.125
0.179669,1.46113,44,0.132578,0.576575,17,131,48.9534
-1.28484,0.0730178,29,-1.59538,-1.12231,10,92,29.8609
-0.798583,0.476022,51,0.0124092,-0.569798,12,83,44.8905
-0.662649,-0.492736,60,-1.12357,0.878557,19,121,65.9402
-1.90614,0.549932,40,2.08894,-1.37014,15,124,42.6351
0.904109,-0.397409,53,-0.170291,0.251417,13,110,58.4531
-0.669603,-0.963993,70,1.45252,-0.731876,14,73,63.5973
1.84003,-0.0312177,37,0.505462,-0.689188,17,124,38.9543
0.481015,0.379017,64,-0.445094,0.572007,10,91,53.9624
-0.607179,0.524305,59,0.700427,0.581198,11,106,55.2391
0.501782,-1.24639,59,0.730739,-0.290519,13,108,52.3855
-1.51213,-1.52887,47,0.960308,0.154002,15,119,49.8664
0.846044,1.29143,65,-1.67731,1.29035,17,89,59.8018
0.920705,0.182224,47,-0.23626,1.42237,16,114,55.0849
-0.769799,0.780462,43,-0.463461,-0.822731,20,124,54.5718
-0.524181,-0.588854,51,0.338307,2.18058,12,106,47.007
0.77798,1.28119,44,-0.599733,1.72128,13,91,53.0123
-0.49047,-0.306649,60,1.2474,1.0169,13,89,55.7197
0.224068,0.357293,60,-0.988995,-0.556704,12,104,54.9429
-0.220641,-0.248028,47,-0.331033,-1.21783,14,118,44.1713
-0.403651,0.19625,32,0.918805,-0.432985,14,112,37.6406
0.208501,-0.231713,34,-0.28608,-0.027181,9,97,30.8172
1.83125,-1.30886,52,-0.497533,0.145264,15,124,51.3876
-0.138193,1.28555,70,0.129469,1.01792,16,104,71.7622
0.652832,0.53418,42,-1.12503,1.05906,12,110,49.5946
1.38412,0.949726,45,0.607633,-0.345733,10,109,43.7054
0.891151,1.00496,47,-0.162201,1.0214,13,109,42.2957
0.243254,-0.446666,57,-0.302265,-1.90364,14,101,57.82
0.541392,-0.27305,47,0.305098,-1.32775,12,106,43.8526
-0.0915038,0.600471,45,0.315208,0.31369,13,103,37.4849
0.498818,-0.646041,55,1.09727,1.3098,12,104,53.4966
0.644787,-0.85228,45,-1.11845,-0.100746,14,110,53.2904
-0.0849308,0.121638,51,0.796129,0.0372077,12,94,50.8898
1.31152,-0.556015,54,1.22628,0.587302,12,115,59.1834
1.00169,-0.260465,58,-1.54606,-0.650062,17,114,59.9015
0.375506,0.856182,52,-1.45167,0.367181,16,115,60.2958
0.502703,0.0924407,41,-0.516084,-0.789896,12,94,37.5913
-0.90049,-0.362604,43,0.807599,0.71596,14,129,47.6937
0.185912,-0.801414,41,1.09538,-0.142602,12,110,47.4733
1.47596,2.77285,56,-0.145863,0.485246,15,80,55.4144
-0.751907,-0.285832,65,-0.415901,-0.673266,11,90,60.5669
0.267155,-0.906757,38,0.93685,1.58856,8,62,29.966
-1.23497,0.633126,61,0.360835,-1.45066,14,108,57.4537
0.245838,-0.834776,30,-0.361248,1.50686,10,79,29.5199
-0.55836,-1.6059,50,0.902278,0.234144,14,91,48.6892
1.78676,-0.256894,58,1.75514,-1.00666,16,107,66.6415
1.15414,-0.231159,32,0.154936,-0.786384,11,112,29.4431
0.275576,0.123663,45,-0.103527,1.10189,10,92,45.6397
1.35422,-1.4452,35,0.807426,-0.309103,11,96,35.1435
-1.16833,0.686425,44,-0.351554,-1.52101,16,110,44.7335
-1.13077,-0.163753,27,1.77054,-0.982147,8,73,25.2582
0.311365,0.546634,57,-0.0720814,1.38845,16,103,59.4248
-1.03929,1.45992,60,-1.84204,-2.09567,6,91,56.7922
0.790351,-1.097,45,-0.631847,1.32748,14,108,49.8028
1.67871,0.619405,42,2.15515,1.07494,10,94,40.8028
-1.33704,0.198072,65,0.543288,-0.324316,11,81,54.7522
-0.0321658,-0.91352,54,0.185358,-0.61436,14,91,47.7043
-0.850855,-0.461351,38,0.812093,0.532111,11,109,29.4378
1.56678,-1.12134,41,0.571666,-0.956347,12,101,36.3482
-0.00955086,0.37744,52,0.86162,1.10417,13,96,56.0757
1.1855,-0.280606,34,2.09947,0.941858,14,115,47.2687
3.02578,1.44572,60,-0.322187,-0.63473,14,108,62.4978
-0.0433311,0.302597,49,0.578639,0.0808302,16,110,50.9676
0.00404756,-0.0623527,69,-2.064,0.371802,14,94,60.4664
0.933542,0.383043,68,0.361915,1.21449,13,55,46.7949
-1.54813,0.753242,67,1.65472,-0.639369,17,113,69.0376
-1.42273,-0.43618,53,0.865284,0.525799,12,100,45.2408
-0.431286,-0.00283265,56,0.0618516,-0.275831,17,98,58.5132
-0.504213,-1.85512,56,-1.24281,-1.50444,13,102,47.9326
0.329811,1.30155,45,2.32707,0.392749,15,101,48.3942
1.43339,-1.03958,48,-1.33066,0.148714,14,102,52.0206
0.092649,-1.29503,29,0.794023,-0.125163,10,92,38.2059
-0.262689,-0.605013,61,0.368643,0.225348,17,101,64.3093
-0.1429,0.0678931,35,-0.780541,-0.0360748,8,95,37.1206
-0.632375,0.522567,41,1.72829,-0.578821,14,99,42.849
-1.05874,-0.371621,47,-0.18826,1.40543,10,69,39.2635
-0.314673,-0.271698,51,0.569078,-1.1056,11,80,39.9427
1.33299,0.0456597,40,-0.770728,-0.0554132,12,124,40.8244
0.832883,-0.807452,57,0.786817,0.313415,14,80,49.4861
-0.649483,0.572384,44,0.601231,-1.28104,12,95,39.7401
0.831179,-0.374775,56,-0.110501,-0.648268,13,100,59.7534
1.23454,1.95981,46,1.52252,-0.069933,14,103,55.0789
-2.23358,0.467427,54,-1.53636,-0.898531,16,115,57.8905
-0.000461244,-1.09956,46,-0.955641,-0.29382,13,117,52.9863
-0.737829,-1.20173,37,-0.174019,-1.24303,13,107,37.9353
1.23649,0.102597,59,0.0986027,0.907405,10,75,50.1587
1.17397,-1.14379,55,1.2774,-1.8105,11,84,48.1013
0.271112,-1.22648,58,-0.2529,1.95902,13,113,69.4146
-0.210354,-0.0948701,46,-0.0160762,0.285512,10,100,45.658
-0.37994,0.977751,42,2.01974,-1.22204,13,99,46.8855
-0.240908,-0.621808,48,-0.13024,-0.114554,12,72,42.04
-0.506109,0.387788,40,1.60166,-0.299927,12,97,40.8754
-1.28952,0.705038,29,-0.125656,-2.02651,14,96,32.9408
0.604021,0.662461,47,1.06811,-0.465142,14,107,45.64
0.825306,0.187748,50,-0.881033,0.573646,14,120,55.9432
-1.18214,0.15488,45,-1.08564,-1.63466,13,91,45.4819
0.454529,-0.281336,70,-0.424819,1.05532,11,66,55.9598
0.0570107,0.242867,62,-0.964264,0.85972,10,88,55.3622
0.209795,-1.11501,60,0.967046,0.446689,15,88,49.0534
-0.121923,-0.130134,46,-0.481294,-2.00098,13,123,46.7242
-1.08868,-0.753488,43,-1.08927,-0.602728,14,126,47.056
-1.59413,-0.424509,66,0.125571,0.0582481,15,107,59.4227
0.861643,0.792564,57,3.13072,0.64608,11,86,55.9966
0.727243,2.1828,55,-0.708477,-1.26994,16,112,59.3334
-0.0253482,-2.91621,53,1.2901,1.68445,11,110,56.4322
0.416318,0.320998,58,0.997899,-1.12129,13,89,55.9067
0.199876,1.07491,26,-1.33661,-0.866713,11,127,24.2271
1.04014,0.723852,46,-0.207092,0.656682,16,103,52.014
1.84696,0.233679,49,0.845943,0.0240585,13,99,50.614
0.285441,0.386193,44,-1.04997,-0.691832,13,69,45.3696
-1.23829,-0.0728057,48,0.316553,-0.491372,10,88,34.7333
1.03666,0.989818,49,-0.597138,-0.0591219,9,89,45.6995
-1.92156,-0.535896,47,1.26877,-1.29557,15,113,50.1129
-0.14437,-0.198592,52,-0.218915,-1.21188,14,116,49.913
-0.399619,-0.772262,49,0.291436,2.31619,12,80,54.4879
0.526643,-1.09069,54,0.753783,-1.28028,12,102,54.5224
0.667527,0.625981,42,-1.24756,-1.01068,11,108,42.1645
1.50335,-0.16136,43,-0.30345,0.0494992,13,95,47.5184
1.93433,0.260997,51,-0.980056,-0.313342,13,104,46.4119
0.238594,0.756738,53,-0.779265,0.811204,14,93,48.3638
-0.310872,1.63219,34,0.741367,-1.60054,14,111,33.7527
0.903049,-0.531535,45,1.13564,-0.112327,15,108,46.5312
-0.267741,-1.44197,32,0.702638,0.498976,16,138,37.8341
1.8169,1.56826,54,1.22156,0.226389,11,84,49.7652
-0.72557,2.08759,56,-1.3228,-0.950073,13,94,55.6937
1.20012,-1.64433,38,1.63703,1.58968,10,88,38.6019
0.0123672,-0.435382,44,-1.06827,-0.229327,17,127,43.7885
0.470829,1.17627,44,1.27981,-0.0116098,13,113,45.8427
-2.09135,-2.51344,42,0.745076,-0.69485,13,113,43.5739
0.464824,-0.930479,58,-0.395694,0.139978,10,95,63.4491
-0.301512,-0.0417697,71,-1.02447,0.109212,13,87,63.5944
0.186573,-0.265069,44,-0.299776,-1.71249,11,111,42.1101
-0.175956,1.28027,56,-0.0877806,0.504655,15,87,43.2892
0.621721,-1.06501,53,-0.443417,0.829537,13,86,43.8516
0.774936,-0.0107561,48,1.12761,0.554001,9,83,47.5066
-1.43298,-1.2463,41,-0.384147,0.70467,12,70,38.5545
-0.903716,1.3881,55,-0.60699,0.933309,15,103,63.8261
-1.28238,0.96695,61,-0.904794,-0.437464,12,85,59.0332
-0.924801,0.0821369,60,0.705071,1.1132,11,99,49.2962
-1.34395,1.36612,54,0.0455196,-0.728856,13,110,49.4441
-1.82904,-1.97917,63,-0.677803,1.07485,15,79,58.0907
-0.132295,0.180943,40,1.14335,2.44333,10,80,32.547
-0.778357,-1.14233,45,-0.667581,0.11645,9,79,44.9979
-0.19478,-0.292639,46,-1.32702,-0.380574,16,119,46.5459
0.268868,0.0730923,47,-1.0698,0.810545,11,99,50.58
-1.50304,-0.470049,47,1.09355,0.297011,11,104,46.5087
-0.045234,-1.2952,55,-0.7513,0.362807,13,117,50.7277
-1.22593,-0.311525,60,-0.79115,0.151942,14,111,69.8191
-1.95123,1.79529,62,0.916787,-0.649832,16,111,62.8934
0.826244,-0.710905,48,0.590235,0.877031,9,93,48.5633
-3.08406,-0.71998,47,-0.524251,-0.635509,11,93,42.6458
-1.02726,-0.598381,44,-1.38269,-1.06079,15,115,40.7978
-0.132672,-0.227674,59,-1.40216,-0.110171,13,103,54.3046
-0.324287,0.428886,51,0.192884,-0.335749,14,112,59.3717
0.370113,-1.59117,65,-0.537462,0.211789,14,95,59.8895
-1.18701,0.926046,54,-1.55051,0.811733,12,103,55.8531
-1.06319,0.842348,69,0.496067,-0.00544721,22,93,68.0719
0.838823,0.287442,71,-1.4014,0.310393,14,113,70.6463
0.588956,0.811227,52,0.235882,1.77155,14,88,49.9349
-0.039101,0.626414,59,0.16263,2.20912,9,61,51.5263
-0.171603,-1.54936,44,0.00853888,1.20239,9,87,44.3494
-0.759673,1.09996,47,0.435812,-0.477014,11,117,50.7118
-0.790492,1.2922,55,-0.592763,-0.841387,15,133,57.8433
0.889398,-1.22833,47,-0.0745257,-2.20046,11,76,42.027
-0.475233,0.76477,37,0.602697,-1.34676,14,106,42.1364
1.0078,0.311845,41,1.45056,-0.620401,10,105,40.4531
-0.320771,-0.397054,55,-0.300194,1.05201,15,90,49.6269
1.44527,0.776281,64,-0.949032,0.0186792,20,112,68.3616
0.744401,-1.58293,55,-1.04601,-0.515456,9,85,48.1997
-0.75347,1.36342,70,-1.27649,-1.74097,11,72,57.3709
0.545248,-1.16907,45,-0.869555,1.88501,13,94,39.0352
-0.535188,-0.73858,42,0.130242,1.30579,11,103,49.8683
0.0621087,-1.06171,36,0.251967,0.82287,10,92,36.531
1.12786,0.419867,50,-0.591716,0.642777,11,98,46.8509
0.180404,0.121835,55,0.102085,-0.495325,15,111,53.0874
0.933683,-0.074867,32,-0.040901,-0.127135,13,94,33.1972
2.49666,0.618654,40,-0.852167,-1.22126,13,87,35.892
-1.42379,0.140136,25,0.382941,-1.7543,12,87,27.1521
-0.62543,-0.254728,45,-1.10325,-1.03546,15,107,48.0835
-1.77244,0.536381,64,-0.163084,-0.810363,9,95,56.4546
-0.903887,-0.357267,62,-0.160237,0.725671,14,104,59.9155
-0.704962,-0.926276,37,-0.434041,1.60004,10,99,41.0422
-1.1626,-0.3606,50,0.709675,-1.81146,15,98,43.6933
0.0703696,1.49996,58,2.0451,-1.37975,12,91,51.0038
0.500215,0.308795,64,-1.1036,2.18167,11,89,66.766
1.54474,-1.61694,46,2.15381,-2.59143,15,120,49.5282
-1.08636,0.127145,55,-0.503473,0.0110896,12,104,54.1185
1.71672,0.0333319,60,1.10184,0.950044,15,78,53.0074
1.14515,0.241769,53,1.06397,0.665556,15,113,52.4049
0.961975,-0.374698,36,-0.920275,-1.55748,12,114,37.1245
-0.689413,0.513029,64,0.18658,1.46395,13,97,61.1537
1.16966,0.422845,66,0.68363,0.552888,17,114,68.182
0.0728672,1.60063,46,-0.920373,1.98654,14,112,52.1568
